country,target,target_year,imf_pp,horizon,true_value,error,quantile,prediction,error_prediction,source,error_method,method
FRA,pcpi_pch,2019,1.15314809525613,0,1.10253669926413,0.050611395992,0.75,1.20315275028935,0.0500046550332249,bvar_mix,absolute,rolling window
FRA,pcpi_pch,2019,1.15314809525613,0,1.10253669926413,0.050611395992,0.9,1.25438202965904,0.10123393440291,bvar_mix,absolute,rolling window
FRA,pcpi_pch,2020,0.709624574750396,0,0.476591077019184,0.233033497731212,0.1,0.625047613418576,-0.0845769613318201,bvar_mix,absolute,rolling window
FRA,pcpi_pch,2020,0.709624574750396,0,0.476591077019184,0.233033497731212,0.25,0.659892706736386,-0.04973186801401,bvar_mix,absolute,rolling window
FRA,pcpi_pch,2020,0.709624574750396,0,0.476591077019184,0.233033497731212,0.75,0.759356442764406,0.04973186801401,bvar_mix,absolute,rolling window
FRA,pcpi_pch,2020,0.709624574750396,0,0.476591077019184,0.233033497731212,0.9,0.794201536082216,0.0845769613318201,bvar_mix,absolute,rolling window
FRA,pcpi_pch,2021,1.5904428091257,0,1.62607648236686,-0.0356336732411602,0.1,1.48969380379243,-0.10074900533327,bvar_mix,absolute,rolling window
FRA,pcpi_pch,2021,1.5904428091257,0,1.62607648236686,-0.0356336732411602,0.25,1.54071094111169,-0.04973186801401,bvar_mix,absolute,rolling window
FRA,pcpi_pch,2021,1.5904428091257,0,1.62607648236686,-0.0356336732411602,0.75,1.64017467713971,0.04973186801401,bvar_mix,absolute,rolling window
FRA,pcpi_pch,2021,1.5904428091257,0,1.62607648236686,-0.0356336732411602,0.9,1.69119181445897,0.10074900533327,bvar_mix,absolute,rolling window
FRA,pcpi_pch,2022,5.10837953351525,0,5.08014906187065,0.0282304716445996,0.1,5.00763052818198,-0.10074900533327,bvar_mix,absolute,rolling window
FRA,pcpi_pch,2022,5.10837953351525,0,5.08014906187065,0.0282304716445996,0.25,5.05879838283465,-0.049581150680603,bvar_mix,absolute,rolling window
FRA,pcpi_pch,2022,5.10837953351525,0,5.08014906187065,0.0282304716445996,0.75,5.15796068419585,0.049581150680603,bvar_mix,absolute,rolling window
FRA,pcpi_pch,2022,5.10837953351525,0,5.08014906187065,0.0282304716445996,0.9,5.20912853884852,0.10074900533327,bvar_mix,absolute,rolling window
FRA,pcpi_pch,2023,4.93350561446412,0,4.77244692912364,0.16105868534048,0.1,4.88282023641796,-0.05068537804616,bvar_mix,absolute,rolling window
