target_year,target,horizon,model,interval_score,dispersion,underprediction,overprediction,interval_score_50,interval_score_80,unweighted_interval_score,coverage_10,coverage_20,coverage_30,coverage_40,coverage_50,coverage_60,coverage_70,coverage_80,coverage_90,qucoverage_5,qucoverage_10,qucoverage_15,qucoverage_20,qucoverage_25,qucoverage_30,qucoverage_35,qucoverage_40,qucoverage_45,qucoverage_55,qucoverage_60,qucoverage_65,qucoverage_70,qucoverage_75,qucoverage_80,qucoverage_85,qucoverage_90,qucoverage_95
2014,pcpi_pch,0,bvar_const,0.121728793277398,0.0419016087701336,0.00182456588609603,0.0780026186211681,0.524066942740316,0.840047960806106,0.600876598627749,0,0,0.142857142857143,0.285714285714286,0.571428571428571,0.571428571428571,0.571428571428571,0.714285714285714,0.714285714285714,0.285714285714286,0.285714285714286,0.428571428571429,0.428571428571429,0.428571428571429,0.714285714285714,0.714285714285714,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,1,1,1,1,1,1
2015,pcpi_pch,0,bvar_const,0.181639446089776,0.0419834056174938,0.00114619132238755,0.138509849149895,0.809736450316187,1.26368693746323,0.915667494467674,0,0,0.285714285714286,0.428571428571429,0.428571428571429,0.428571428571429,0.428571428571429,0.571428571428571,0.857142857142857,0.142857142857143,0.428571428571429,0.571428571428571,0.571428571428571,0.571428571428571,0.571428571428571,0.571428571428571,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,1,1,1,1,1,1
2016,pcpi_pch,0,bvar_const,0.109543575025053,0.0418159226686076,0.0109178852125977,0.0568097671438475,0.460537631249714,0.593907111819233,0.493907767248224,0,0,0.142857142857143,0.142857142857143,0.142857142857143,0.714285714285714,0.714285714285714,0.857142857142857,0.857142857142857,0.142857142857143,0.142857142857143,0.285714285714286,0.285714285714286,0.571428571428571,0.571428571428571,0.571428571428571,0.714285714285714,0.714285714285714,0.714285714285714,0.714285714285714,0.714285714285714,0.714285714285714,0.714285714285714,1,1,1,1
2017,pcpi_pch,0,bvar_const,0.0624595368117988,0.0416692728709061,0.0201797348984719,0.000610529042420764,0.295605253091835,0.48187350055425,0.326084742492776,0,0.714285714285714,0.714285714285714,0.714285714285714,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,1,0,0,0,0,0,0,0,0,0.428571428571429,0.428571428571429,0.714285714285714,0.714285714285714,0.714285714285714,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,1
2018,pcpi_pch,0,bvar_const,0.0859981687325627,0.0415402645537041,0.0168668179114065,0.0275910862674521,0.379278151073187,0.48509999268294,0.396013307126839,0.142857142857143,0.285714285714286,0.285714285714286,0.285714285714286,0.428571428571429,0.571428571428571,0.714285714285714,0.714285714285714,1,0,0.142857142857143,0.142857142857143,0.285714285714286,0.428571428571429,0.428571428571429,0.428571428571429,0.428571428571429,0.428571428571429,0.571428571428571,0.714285714285714,0.714285714285714,0.714285714285714,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,1
2019,pcpi_pch,0,bvar_const,0.0950068006914837,0.0415055019977809,0.0107610756457066,0.0427402230479962,0.423096487547249,0.644901528092668,0.468587439830569,0,0.142857142857143,0.285714285714286,0.428571428571429,0.428571428571429,0.714285714285714,0.714285714285714,0.857142857142857,0.857142857142857,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,0.428571428571429,0.428571428571429,0.428571428571429,0.571428571428571,0.714285714285714,0.714285714285714,0.714285714285714,0.714285714285714,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,1,1
2020,pcpi_pch,0,bvar_const,0.179090997449566,0.0481324484280383,0.00154268416703275,0.129415864854495,0.800404533275051,1.00663159194105,0.799662684938758,0,0,0,0.142857142857143,0.142857142857143,0.285714285714286,0.428571428571429,0.571428571428571,0.714285714285714,0.285714285714286,0.428571428571429,0.571428571428571,0.714285714285714,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,1,1,1,1,1,1
2021,pcpi_pch,0,bvar_const,0.162513274269856,0.0397941004086983,0.122719173861158,0,0.715466785490963,1.01528175395337,0.787686353014558,0,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.333333333333333,0.333333333333333,0.666666666666667,0.833333333333333,0,0,0,0,0,0,0,0,0,0,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.333333333333333,0.333333333333333,0.666666666666667,0.833333333333333
2022,pcpi_pch,0,bvar_const,0.994399832563538,0.0404818340915589,0.953917998471979,0,4.07227872936105,9.2704590008753,5.95479683039947,0,0,0,0,0.166666666666667,0.166666666666667,0.333333333333333,0.333333333333333,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166666666666667,0.166666666666667,0.333333333333333,0.333333333333333,0.333333333333333
2023,pcpi_pch,0,bvar_const,0.249533486281923,0.0407435333957773,0.194258096229905,0.0145318566562404,1.06190527137292,1.9005776234528,1.32053798590146,0,0,0,0.166666666666667,0.166666666666667,0.333333333333333,0.5,0.666666666666667,0.666666666666667,0,0,0,0.166666666666667,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.5,0.5,0.5,0.5,0.666666666666667,0.666666666666667
2013,pcpi_pch,0.5,bvar_const,0.288414643872166,0.236473686628327,0.00205938012357937,0.0498815771202599,1.39470991117351,2.58422633923373,1.62496429862557,0.428571428571429,0.714285714285714,0.714285714285714,0.714285714285714,0.857142857142857,1,1,1,1,0,0,0,0,0.142857142857143,0.285714285714286,0.285714285714286,0.285714285714286,0.428571428571429,0.857142857142857,1,1,1,1,1,1,1,1
2014,pcpi_pch,0.5,bvar_const,0.404036013058494,0.235551329908599,0.0828362364369097,0.0856484467129846,1.76252772717332,2.56043398029668,1.9406228119367,0,0.142857142857143,0.285714285714286,0.428571428571429,0.714285714285714,0.714285714285714,0.857142857142857,1,1,0,0,0,0.142857142857143,0.142857142857143,0.428571428571429,0.571428571428571,0.714285714285714,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,1,1
2015,pcpi_pch,0.5,bvar_const,0.324254008396012,0.236840308575283,0.0837197610459891,0.00369393877473997,1.54067060870691,2.57600006527599,1.71863863234723,0,0.571428571428571,0.571428571428571,0.714285714285714,0.714285714285714,0.857142857142857,1,1,1,0,0,0,0,0,0,0,0,0.285714285714286,0.285714285714286,0.571428571428571,0.571428571428571,0.714285714285714,0.714285714285714,0.857142857142857,1,1,1
2016,pcpi_pch,0.5,bvar_const,0.358268961810242,0.236469695094706,0.120522260631617,0.00127700608391912,1.70281526515446,2.62585601086488,1.85114808361669,0.428571428571429,0.428571428571429,0.428571428571429,0.571428571428571,0.714285714285714,0.857142857142857,0.857142857142857,0.857142857142857,1,0,0,0,0,0,0,0,0,0,0.428571428571429,0.428571428571429,0.428571428571429,0.571428571428571,0.714285714285714,0.857142857142857,0.857142857142857,0.857142857142857,1
2017,pcpi_pch,0.5,bvar_const,0.36166135421721,0.234002403638783,0.0130252091256466,0.11463374145278,1.63666300750229,2.53169194996343,1.81296884794203,0.428571428571429,0.428571428571429,0.428571428571429,0.428571428571429,0.714285714285714,0.714285714285714,1,1,1,0,0,0,0.285714285714286,0.285714285714286,0.428571428571429,0.428571428571429,0.428571428571429,0.428571428571429,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,1,1,1,1,1
2018,pcpi_pch,0.5,bvar_const,0.37900185385372,0.233307586685057,0.0846406584422104,0.0610536087264527,1.72038136974235,2.62768269147665,1.88603780168313,0,0.285714285714286,0.428571428571429,0.571428571428571,0.714285714285714,0.714285714285714,0.857142857142857,0.857142857142857,1,0,0,0,0.142857142857143,0.142857142857143,0.142857142857143,0.285714285714286,0.428571428571429,0.571428571428571,0.571428571428571,0.714285714285714,0.714285714285714,0.714285714285714,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,1
2019,pcpi_pch,0.5,bvar_const,0.370627779105795,0.23292622883817,0.13640785323799,0.00129369702963506,1.86503203858106,2.65239875873348,1.91356128678036,0.285714285714286,0.571428571428571,0.714285714285714,0.714285714285714,0.714285714285714,0.714285714285714,0.714285714285714,0.857142857142857,1,0,0,0,0,0,0,0,0,0.142857142857143,0.428571428571429,0.571428571428571,0.714285714285714,0.714285714285714,0.714285714285714,0.714285714285714,0.714285714285714,0.857142857142857,1
2020,pcpi_pch,0.5,bvar_const,0.460537163372547,0.244057951144448,0.123579316011515,0.0928998962165839,1.9200456403984,2.65562926104073,2.12060439760149,0,0,0.285714285714286,0.285714285714286,0.428571428571429,0.714285714285714,0.857142857142857,1,1,0,0,0,0,0.285714285714286,0.428571428571429,0.428571428571429,0.714285714285714,0.714285714285714,0.714285714285714,0.714285714285714,0.714285714285714,0.714285714285714,0.714285714285714,0.714285714285714,0.857142857142857,1,1
2021,pcpi_pch,0.5,bvar_const,0.488086758893208,0.226165224059756,0.249999906316542,0.0119216285169103,1.99697295886215,3.35901457566947,2.3666360987793,0,0,0,0.333333333333333,0.666666666666667,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0,0,0,0,0,0,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.333333333333333,0.666666666666667,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333
2022,pcpi_pch,0.5,bvar_const,1.43169091485048,0.227223334689195,1.20446758016129,0,6.14294914860348,11.1834776197894,7.63184806820369,0,0,0.166666666666667,0.166666666666667,0.166666666666667,0.333333333333333,0.5,0.5,0.666666666666667,0,0,0,0,0,0,0,0,0,0,0,0.166666666666667,0.166666666666667,0.166666666666667,0.333333333333333,0.5,0.5,0.666666666666667
2023,pcpi_pch,0.5,bvar_const,0.338300435101034,0.230932405288866,0.10625417470147,0.00111385511069849,1.51745717745528,2.51323189880397,1.73177647009545,0.333333333333333,0.5,0.5,0.5,0.833333333333333,0.833333333333333,1,1,1,0,0,0,0,0,0,0,0,0,0.333333333333333,0.5,0.5,0.5,0.833333333333333,0.833333333333333,1,1,1
2013,pcpi_pch,1,bvar_const,0.650480080514934,0.526988421276155,0.00311214538927033,0.120379513849508,3.0118296715324,5.71836210007971,3.59695004876506,0.142857142857143,0.428571428571429,0.571428571428571,0.714285714285714,0.857142857142857,1,1,1,1,0,0,0,0,0.142857142857143,0.285714285714286,0.428571428571429,0.571428571428571,0.714285714285714,0.857142857142857,1,1,1,1,1,1,1,1
2014,pcpi_pch,1,bvar_const,0.899155676782732,0.521243935605177,0.000976689275274589,0.37693505190228,3.89633595430357,5.89684651401548,4.35753898575605,0.142857142857143,0.285714285714286,0.428571428571429,0.428571428571429,0.714285714285714,0.714285714285714,0.857142857142857,0.857142857142857,1,0,0.142857142857143,0.142857142857143,0.285714285714286,0.285714285714286,0.571428571428571,0.571428571428571,0.714285714285714,0.857142857142857,1,1,1,1,1,1,1,1,1
2015,pcpi_pch,1,bvar_const,1.11619668163399,0.520641135668439,0,0.595555545965552,4.82755362573609,6.28179753294431,5.07672770983424,0,0,0.142857142857143,0.285714285714286,0.571428571428571,0.571428571428571,0.714285714285714,0.857142857142857,1,0,0.142857142857143,0.285714285714286,0.428571428571429,0.428571428571429,0.714285714285714,0.857142857142857,1,1,1,1,1,1,1,1,1,1,1
2016,pcpi_pch,1,bvar_const,0.939247065883189,0.522094655296686,9.62564149491229e-05,0.417056154171555,3.73393637542084,5.82996124155076,4.41658120728931,0.142857142857143,0.142857142857143,0.142857142857143,0.285714285714286,0.571428571428571,0.857142857142857,0.857142857142857,0.857142857142857,1,0,0.142857142857143,0.142857142857143,0.142857142857143,0.428571428571429,0.714285714285714,0.857142857142857,0.857142857142857,0.857142857142857,1,1,1,1,1,1,1,1,1
2017,pcpi_pch,1,bvar_const,0.630428148483012,0.51780508080493,0,0.112623067678082,2.95606125282442,5.62893337055797,3.51922584834593,0.142857142857143,0.285714285714286,0.714285714285714,0.714285714285714,1,1,1,1,1,0,0,0,0,0,0.285714285714286,0.285714285714286,0.714285714285714,0.857142857142857,1,1,1,1,1,1,1,1,1
2018,pcpi_pch,1,bvar_const,0.618029384809589,0.516752780746469,0.0306508886919505,0.0706257153711697,2.94692957570409,5.62073875410764,3.48187963353582,0.142857142857143,0.571428571428571,0.571428571428571,0.857142857142857,1,1,1,1,1,0,0,0,0,0,0.142857142857143,0.285714285714286,0.285714285714286,0.571428571428571,0.714285714285714,0.857142857142857,0.857142857142857,1,1,1,1,1,1
2019,pcpi_pch,1,bvar_const,0.850055041996474,0.509728237508751,0,0.340326804487723,3.59004759666673,5.56272577791182,4.09100324575133,0,0,0,0.571428571428571,0.714285714285714,0.714285714285714,0.857142857142857,1,1,0,0,0.142857142857143,0.285714285714286,0.285714285714286,0.428571428571429,1,1,1,1,1,1,1,1,1,1,1,1
2020,pcpi_pch,1,bvar_const,1.08858514441211,0.511252786701163,0,0.57733235771095,4.35889118164012,6.42566729140964,4.92896844092932,0,0,0,0.142857142857143,0.428571428571429,0.571428571428571,0.857142857142857,0.857142857142857,0.857142857142857,0.142857142857143,0.142857142857143,0.142857142857143,0.428571428571429,0.571428571428571,0.857142857142857,1,1,1,1,1,1,1,1,1,1,1,1
2021,pcpi_pch,1,bvar_const,0.891427006625104,0.534022052917823,0.148358872758335,0.209046080948947,3.89715627610662,5.805898583776,4.30460293639924,0,0.333333333333333,0.333333333333333,0.5,0.666666666666667,0.666666666666667,1,1,1,0,0,0,0.166666666666667,0.166666666666667,0.166666666666667,0.333333333333333,0.333333333333333,0.5,0.5,0.666666666666667,0.666666666666667,0.666666666666667,0.833333333333333,0.833333333333333,1,1,1
2022,pcpi_pch,1,bvar_const,2.81725232951914,0.498204564932681,2.31904776458646,0,12.6727638428455,17.2765675786881,13.2049392826773,0,0,0,0,0,0,0,0.166666666666667,0.666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166666666666667,0.666666666666667
2023,pcpi_pch,1,bvar_const,0.785333345556114,0.506024745434842,0.17748848013651,0.101820119984762,3.35702833613156,5.49829790919831,3.91515530905199,0.166666666666667,0.166666666666667,0.333333333333333,0.5,0.833333333333333,0.833333333333333,0.833333333333333,1,1,0,0,0,0,0,0.166666666666667,0.333333333333333,0.333333333333333,0.333333333333333,0.5,0.5,0.666666666666667,0.666666666666667,0.833333333333333,0.833333333333333,0.833333333333333,1,1
2013,pcpi_pch,1.5,bvar_const,1.28489540675666,0.686419861285085,0,0.598475545471578,4.90995077034586,7.4988791979745,5.84947026199116,0,0,0,0,0.285714285714286,0.714285714285714,1,1,1,0,0,0,0.285714285714286,0.714285714285714,1,1,1,1,1,1,1,1,1,1,1,1,1
2014,pcpi_pch,1.5,bvar_const,1.1554624350491,0.686500310918579,0.00216940326497514,0.466792720865549,4.81462275262091,7.47228245963977,5.52357775389772,0.142857142857143,0.142857142857143,0.142857142857143,0.285714285714286,0.571428571428571,0.714285714285714,0.857142857142857,1,1,0,0,0.142857142857143,0.285714285714286,0.428571428571429,0.714285714285714,0.857142857142857,0.857142857142857,0.857142857142857,1,1,1,1,1,1,1,1,1
2015,pcpi_pch,1.5,bvar_const,1.70938252224246,0.684960394063077,0,1.02442212817938,7.21374281626673,8.65457334995597,7.46348247576154,0,0,0,0.142857142857143,0.285714285714286,0.428571428571429,0.571428571428571,0.714285714285714,1,0,0.285714285714286,0.428571428571429,0.571428571428571,0.714285714285714,0.857142857142857,1,1,1,1,1,1,1,1,1,1,1,1
2016,pcpi_pch,1.5,bvar_const,1.11931161350547,0.690299876805342,0,0.429011736700128,4.58619099883064,7.52923524562788,5.42594499525205,0,0.142857142857143,0.285714285714286,0.428571428571429,0.571428571428571,0.857142857142857,1,1,1,0,0,0,0.142857142857143,0.428571428571429,0.571428571428571,0.714285714285714,0.857142857142857,1,1,1,1,1,1,1,1,1,1
2017,pcpi_pch,1.5,bvar_const,0.806217407912419,0.686448262597473,0.00791115670163044,0.111857988613315,3.92308232070863,7.48828275933358,4.60227509619754,0.142857142857143,0.428571428571429,0.714285714285714,0.857142857142857,1,1,1,1,1,0,0,0,0,0,0.142857142857143,0.285714285714286,0.571428571428571,0.714285714285714,0.857142857142857,1,1,1,1,1,1,1,1
2018,pcpi_pch,1.5,bvar_const,0.971739694325779,0.675172285447791,0,0.296567408877989,4.15606490436757,7.35986841442169,4.97065136680297,0.142857142857143,0.142857142857143,0.428571428571429,0.714285714285714,0.857142857142857,1,1,1,1,0,0,0,0,0.142857142857143,0.285714285714286,0.571428571428571,0.857142857142857,0.857142857142857,1,1,1,1,1,1,1,1,1
2019,pcpi_pch,1.5,bvar_const,1.12021321976684,0.67399012876208,0,0.446223091004757,4.22520810670226,7.33287849144945,5.31699045914561,0,0,0,0.285714285714286,0.571428571428571,1,1,1,1,0,0,0,0,0.428571428571429,0.714285714285714,1,1,1,1,1,1,1,1,1,1,1,1
2020,pcpi_pch,1.5,bvar_const,1.24865549451981,0.672344718599342,0,0.576310775920472,4.97877942467987,7.33718485529686,5.73173010894448,0,0,0.142857142857143,0.142857142857143,0.428571428571429,0.714285714285714,1,1,1,0,0,0,0.285714285714286,0.571428571428571,0.857142857142857,0.857142857142857,1,1,1,1,1,1,1,1,1,1,1
2021,pcpi_pch,1.5,bvar_const,1.48812904186182,0.699170216931328,0.772784229980153,0.016174594950341,6.56327529796201,8.12295869259909,6.7789602083526,0,0,0.333333333333333,0.333333333333333,0.333333333333333,0.666666666666667,0.833333333333333,0.833333333333333,1,0,0,0,0,0,0,0,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.333333333333333,0.333333333333333,0.333333333333333,0.666666666666667,0.833333333333333,0.833333333333333,1
2022,pcpi_pch,1.5,bvar_const,2.8839750004338,0.659720765832988,2.22425423460081,0,12.8320853953562,16.2037988241502,13.38654322796,0,0,0,0,0,0,0.166666666666667,0.5,0.666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166666666666667,0.5,0.666666666666667
2023,pcpi_pch,1.5,bvar_const,1.31703709250916,0.659432632235831,0.392902905584352,0.264701554688975,5.59275721741601,8.60770008204724,6.27510222629866,0,0.166666666666667,0.166666666666667,0.5,0.666666666666667,0.666666666666667,0.833333333333333,0.833333333333333,0.833333333333333,0,0,0,0.166666666666667,0.166666666666667,0.166666666666667,0.5,0.5,0.5,0.5,0.666666666666667,0.666666666666667,0.666666666666667,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333
2013,ngdp_rpch,0,bvar_mix,0.180630279707031,0.0344254849317497,0.00487016052354049,0.141334634251741,0.777810464245276,1.44101783500653,0.96423303330491,0,0,0.142857142857143,0.285714285714286,0.428571428571429,0.571428571428571,0.571428571428571,0.571428571428571,0.571428571428571,0.428571428571429,0.428571428571429,0.428571428571429,0.428571428571429,0.428571428571429,0.571428571428571,0.714285714285714,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,1,1,1,1
